,Year,Month,Day,StartTS,EndTS,TimeZone,MRID,Status,Type,areacode,AreaTypeCode,AreaName,MapCode,PowerResourceEIC,UnitName,ProductionType,InstalledGenCapacity,UnavailabilityValue,Version,Reason,UpdateTime,startMins,endMins
3359661,2017,10,26,2017-10-26 08:00:00.000,2017-10-26 11:30:00.000,CET,Wi4aancWJbOlOml-yTyFkQ,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-02 15:44:43,1482240.0,1482450.0
3364653,2017,10,27,2017-10-27 08:00:00.000,2017-10-27 12:00:00.000,CET,l8eCQKmegBVJoHAa3IiNOA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,1,Complementary Information,2018-10-02 15:45:28,1483680.0,1483920.0
2836927,2018,1,11,2018-01-11 07:00:00.000,2018-01-19 17:00:00.000,CET,YpBGn2-XLu-JcZbTLEW1pA,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,2,Complementary Information,2018-10-02 16:07:31,1593060.0,1605180.0
2870844,2018,1,20,2018-01-20 10:00:00.000,2018-01-20 12:45:00.000,CET,4-yJ6v7Iv7fshfd-qlEVfw,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2018-10-02 16:12:28,1606200.0,1606365.0
2877303,2018,1,25,2018-01-25 10:00:00.000,2018-01-25 12:00:00.000,CET,XxqyNrKNkGTacNG3Ytt1WA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2018-10-02 16:13:34,1613400.0,1613520.0
2992201,2018,3,16,2018-03-16 00:00:00.000,2018-05-23 23:59:00.000,CET,SnEXmFgv1aTID1BxfdnTag,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-02 16:42:13,1684800.0,1784159.0
1288285,2018,5,14,2018-05-14 07:00:00.000,2018-05-18 09:40:00.000,CET,__RzJ3N6tNZ3225kewZduQ,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,2,Complementary Information,2018-10-02 16:42:13,1770180.0,1776100.0
3748301,2018,6,29,2018-06-29 11:30:00.000,2018-06-29 15:00:00.000,CET,DVhLXBcrBr5_MC7kwkfNog,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,4,Complementary Information,2018-10-02 16:51:48,1836690.0,1836900.0
1977781,2018,8,29,2018-08-29 07:30:00.000,2018-08-30 19:45:00.000,CET,pfXto29VDrXRHaYbzA2EJw,Active,Forced,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,3,Complementary Information,2018-10-02 17:16:13,1924290.0,1926465.0
1113667,2018,9,19,2018-09-19 07:30:00.000,2018-09-19 10:30:00.000,CET,s_jxKlTcEH0u_zogIOxGaw,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,1,Complementary Information,2018-10-02 17:22:48,1954530.0,1954710.0
1115866,2018,9,21,2018-09-21 00:00:00.000,2018-09-23 23:59:00.000,CET,w2-h1XhI7j0dAH7CdJk8wQ,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-02 17:23:27,1956960.0,1961279.0
2566742,2018,10,1,2018-10-01 00:00:00.000,2018-10-03 23:59:00.000,CET,lHEJ9HLXz45M463IvOTRkw,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-02 17:27:31,1971360.0,1975679.0
2610819,2018,10,24,2018-10-24 07:45:00.000,2018-10-24 17:00:00.000,CET,b4S1KLDLi5Qzc7P1HTw8TA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,3,Complementary Information,2018-10-24 16:16:10,2004945.0,2005500.0
2613774,2018,10,25,2018-10-25 08:00:00.000,2018-10-25 14:15:00.000,CET,BsJgXd5sOkgR3bXfmp2cSA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-25 13:45:58,2006400.0,2006775.0
3392665,2018,12,11,2018-12-11 13:00:00.000,2018-12-11 15:00:00.000,CET,iYmNZa_e7QUcB1bKT3dzIQ,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2018-12-06 10:15:49,2074380.0,2074500.0
1657486,2019,1,10,2019-01-10 08:30:00.000,2019-01-10 10:30:00.000,CET,xtjuAceLqaVRruTKs87OEA,Active,Forced,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,2,Complementary Information,2019-01-10 10:45:45,2117310.0,2117430.0
1686236,2019,1,23,2019-01-23 11:30:00.000,2019-01-23 16:00:00.000,CET,mv8zMfPxMH7LredLjLDotA,Active,Forced,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-01-23 11:45:45,2136210.0,2136480.0
1687439,2019,1,24,2019-01-24 07:00:00.000,2019-01-24 12:00:00.000,CET,P689yzfwb3I4FtkTQb_JYQ,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-01-23 21:15:43,2137380.0,2137680.0
1690006,2019,1,31,2019-01-31 08:00:00.000,2019-01-31 13:00:00.000,CET,1ni-jRQHCzaRB7TLWV7A1Q,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-01-24 12:15:49,2147520.0,2147820.0
5568529,2019,2,7,2019-02-07 09:00:00.000,2019-02-07 17:00:00.000,CET,u2pjXTVGBShMthyU98YHRA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-02-05 14:15:47,2157660.0,2158140.0
1495073,2019,3,16,2019-03-16 00:00:00.000,2019-03-17 23:59:00.000,CET,T9lTwXhBOAH_dWOUfjw43A,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,1,Complementary Information,2019-03-12 17:30:42,2210400.0,2213279.0
3094608,2019,4,30,2019-04-30 00:00:00.000,2019-06-01 23:59:00.000,CET,qDSeJWJlpvTkR5eC9braQw,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,1,Foreseen Maintenance,2018-10-02 12:55:03,2275200.0,2322719.0
2659453,2019,6,10,2019-06-10 07:00:00.000,2019-06-14 11:00:00.000,CET,ft1U3JmiyKt4Cl6n_G9n2A,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,2,Complementary Information,2019-06-14 11:31:09,2334660.0,2340660.0
779622,2019,10,16,2019-10-16 08:00:00.000,2019-10-16 16:00:00.000,CET,eaa8vVcTMusSBR9FSF2mZA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,2,Complementary Information,2019-10-16 14:31:29,2519040.0,2519520.0
780934,2019,10,17,2019-10-17 11:30:00.000,2019-10-17 15:50:00.000,CET,EZLMY7QWeRHm50Mkw5BVhA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,95,3,Complementary Information,2019-10-17 16:16:00,2520690.0,2520950.0
781052,2019,10,18,2019-10-18 07:00:00.000,2019-10-18 13:00:00.000,CET,YjxieNr-7gqvcOGPHCEhkA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,95,1,Complementary Information,2019-10-17 18:22:15,2521860.0,2522220.0
815353,2019,12,10,2019-12-10 14:00:00.000,2019-12-10 15:30:00.000,CET,D6231dRV2cZbSxBim-L_rw,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-12-08 12:16:21,2598600.0,2598690.0
1578725,2020,5,4,2020-05-04 00:00:00.000,2020-06-03 00:00:00.000,CET,vwvRG4FMpOm5l1bKry7Amw,Withdrawn,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000019U,Karlshamn G3,Fossil Oil ,335.0,0,1,Complementary Information,2018-10-02 15:01:28,2808000.0,2851200.0
5736,2020,9,14,2020-09-14 00:00:00.000,2020-10-07 23:59:00.000,CET,ivbPPcZicLc-2njeZsFRLA,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU0000000018W,Karlshamn G2,Fossil Oil ,335.0,0,2,Complementary Information,2018-10-02 17:26:36,2999520.0,3034079.0
2916698,2020,10,5,2020-10-05 07:00:00.000,2020-12-05 17:00:00.000,CET,tI6ryv2IOIy5CF7uOaCSVQ,Active,Planned,10Y1001A1001A47J,BZN,SE4 BZ,SE4,46WGU00000000135,Gasturbiner Halmstad G12,Fossil Oil ,172.0,0,1,Complementary Information,2019-12-13 16:31:32,3030180.0,3118620.0
