,Year,Month,Day,StartTS,EndTS,TimeZone,MRID,Status,Type,areacode,AreaTypeCode,AreaName,MapCode,PowerResourceEIC,UnitName,ProductionType,InstalledGenCapacity,UnavailabilityValue,Version,Reason,UpdateTime,startMins,endMins
1958680,2018,8,13,2018-08-13 08:00:00.000,2018-08-23 09:30:00.000,CET,G9o3dZ3s-JqwoktK11fGSQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,3,Complementary Information,2018-10-02 17:12:18,1901280.0,1915770.0
1956709,2018,8,21,2018-08-21 18:23:00.000,2018-08-21 19:30:00.000,CET,ro7CaVf4qpoV4dgkxvlKJg,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2018-10-02 17:11:57,1913423.0,1913490.0
1961904,2018,8,30,2018-08-30 00:00:00.000,2018-08-30 11:00:00.000,CET,dWEPiHO70Det3iN-f16LZQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2018-10-02 17:12:50,1925280.0,1925940.0
1093323,2018,9,7,2018-09-07 08:00:00.000,2018-09-07 14:00:00.000,CET,6M5B0J-s5KuIOMw4JiTvIQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2018-10-02 17:17:58,1937280.0,1937640.0
1107326,2018,9,12,2018-09-12 08:00:00.000,2018-09-12 10:48:00.000,CET,hlIE3pdLA3gw9wnz2sBeYg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-02 17:20:40,1944480.0,1944648.0
1110398,2018,9,13,2018-09-13 08:00:00.000,2018-09-15 13:14:00.000,CET,WyyQ_OW9bKreBwnVjBpN_A,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,5,Complementary Information,2018-10-02 17:21:48,1945920.0,1949114.0
1110421,2018,9,15,2018-09-15 09:00:00.000,2018-09-15 13:17:00.000,CET,HP0TOXuVaDi4sbg6m_zICw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-02 17:21:48,1948860.0,1949117.0
1115466,2018,9,19,2018-09-19 23:53:00.000,2018-09-20 12:00:00.000,CET,yZHCgKZtdXWXMl3i75xY1w,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2018-10-02 17:23:27,1955513.0,1956240.0
2565710,2018,10,1,2018-10-01 08:00:00.000,2018-10-01 16:00:00.000,CET,IORAZ3KQvwQU3JDD_JtqEQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,5,Complementary Information,2018-10-02 17:27:18,1971840.0,1972320.0
2557509,2018,10,2,2018-10-02 08:00:00.000,2018-10-02 16:00:00.000,CET,hQwsSXMl8MncNDU0f8LiiQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2018-10-02 17:11:00,1973280.0,1973760.0
2587667,2018,10,9,2018-10-09 07:00:00.000,2018-10-12 17:15:00.000,CET,OM9X7SlCEDl2xvbq8T3POg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,5,Complementary Information,2018-10-12 17:16:22,1983300.0,1988235.0
2587639,2018,10,9,2018-10-09 07:00:00.000,2018-10-12 16:12:00.000,CET,cXJN0ZRM3Kly04MqPKgrqA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,5,Complementary Information,2018-10-12 16:16:18,1983300.0,1988172.0
2590879,2018,10,16,2018-10-16 08:20:00.000,2018-10-16 09:16:00.000,CET,3qYQOHl190WKt4fVp_iWjg,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-16 09:31:12,1993460.0,1993516.0
2591017,2018,10,16,2018-10-16 11:09:00.000,2018-10-16 11:32:00.000,CET,DziMGayApkaR1vFtehzTsQ,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-16 11:45:55,1993629.0,1993652.0
2597278,2018,10,22,2018-10-22 11:00:00.000,2018-10-25 20:00:00.000,CET,viSq6OwNZK5SQUx1o8xp8A,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-22 09:45:59,2002260.0,2007120.0
2597280,2018,10,22,2018-10-22 11:00:00.000,2018-10-25 20:00:00.000,CET,yPNhijQlMyceuFr2kdoWIQ,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-10-22 09:45:58,2002260.0,2007120.0
2622148,2018,10,29,2018-10-29 08:00:00.000,2018-10-31 15:46:00.000,CET,hioElqmjfjmLCpR0PI_aRA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,4,Complementary Information,2018-11-05 12:16:22,2012160.0,2015506.0
1469081,2018,11,5,2018-11-05 08:00:00.000,2019-05-07 18:20:00.000,CET,P7uWcUSyhHhj64vFU3PUTg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,7,Complementary Information,2019-05-07 18:31:20,2022240.0,2286380.0
1426546,2018,11,6,2018-11-06 07:00:00.000,2018-11-07 16:00:00.000,CET,2Qrv2M-P9LeM7O9ZNxahsg,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2018-10-25 14:31:14,2023620.0,2025600.0
1442264,2018,11,15,2018-11-15 08:00:00.000,2018-11-15 16:00:00.000,CET,RLNNTqgmnxd7juAmZ6zFtg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2018-11-09 09:15:50,2036640.0,2037120.0
1454918,2018,11,22,2018-11-22 06:40:00.000,2018-11-22 06:46:00.000,CET,TRwRFJMdIVDfVMPb5yB6jQ,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2018-11-22 07:15:47,2046640.0,2046646.0
1459716,2018,11,26,2018-11-26 15:00:00.000,2018-11-26 16:00:00.000,CET,VW3Fxc7pLPG9hAKD8UggWg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2018-11-26 15:15:51,2052900.0,2052960.0
1702721,2019,1,31,2019-01-31 06:01:00.000,2019-01-31 07:15:00.000,CET,5GSPpfJbhUz42bS7ML8Ogw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-01-31 07:30:44,2147401.0,2147475.0
5564290,2019,2,18,2019-02-18 21:00:00.000,2019-02-19 07:00:00.000,CET,XKoQeJY5a1GYa3aQk-9A4g,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-02-01 10:30:42,2174220.0,2174820.0
1487976,2019,3,3,2019-03-03 15:36:00.000,2019-03-03 16:12:00.000,CET,y_fJZdQfRhCiJvHuoq2x-A,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-03-03 16:15:46,2192616.0,2192652.0
1489371,2019,3,4,2019-03-04 21:00:00.000,2019-03-05 12:00:00.000,CET,TPOhlvN-3kViFXlUxcLj-A,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,6,Complementary Information,2019-03-05 09:45:45,2194380.0,2195280.0
1474970,2019,3,18,2019-03-18 07:00:00.000,2019-03-22 16:00:00.000,CET,Os2fHm0hYEoMO_ptXz26ig,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-02-11 15:31:01,2213700.0,2220000.0
1513828,2019,3,27,2019-03-27 22:00:00.000,2019-03-28 06:00:00.000,CET,rhRRJGlPcFqYf-v36x0oPg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-03-27 10:45:46,2227560.0,2228040.0
1516370,2019,3,28,2019-03-28 22:00:00.000,2019-03-29 03:54:00.000,CET,RuvO5ViTSil6_tQah0Ig4g,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-03-29 04:15:54,2229000.0,2229354.0
3102812,2019,4,1,2019-04-01 07:00:00.000,2019-04-18 16:00:00.000,CET,NydCsQVh8VhjQl3sYQKUfA,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-02-01 10:15:54,2233860.0,2258880.0
3111985,2019,4,8,2019-04-08 07:00:00.000,2019-04-09 16:00:00.000,CET,miYLW3GhNFHlLOF2JIdA2A,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-04-08 16:31:11,2243940.0,2245920.0
3151243,2019,4,24,2019-04-24 07:00:00.000,2019-04-25 17:00:00.000,CET,Em28ZAoCbPM5rjoWJT3fEQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-04-25 17:16:11,2266980.0,2269020.0
2444696,2019,5,16,2019-05-16 15:00:00.000,2019-05-21 15:00:00.000,CET,B2BxECXDeZTX_dG8-WzxSg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-05-21 15:16:17,2299140.0,2306340.0
2443692,2019,5,18,2019-05-18 17:19:00.000,2019-05-19 19:30:00.000,CET,ZK-22syQTU-MWD_TpDv-5A,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,5,Complementary Information,2019-05-19 19:31:10,2302159.0,2303730.0
2445458,2019,5,21,2019-05-21 15:25:00.000,2019-05-22 00:00:00.000,CET,grOT18k0P8CXraiF6fw1vw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,5,Complementary Information,2019-05-22 00:01:15,2306365.0,2306880.0
2446155,2019,5,23,2019-05-23 12:00:00.000,2019-05-23 17:00:00.000,CET,ArH0HODtxj_8S-UXrYNF5g,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2019-05-22 11:45:58,2309040.0,2309340.0
2451290,2019,5,27,2019-05-27 08:00:00.000,2019-05-27 10:21:00.000,CET,q33_merGanwuWG5aOYHipA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,3,Complementary Information,2019-05-27 10:31:12,2314560.0,2314701.0
2451293,2019,5,27,2019-05-27 08:00:00.000,2019-05-27 10:21:00.000,CET,XAELX6jbrcCtgXFvXqGT9A,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-05-27 10:31:12,2314560.0,2314701.0
2652866,2019,6,7,2019-06-07 08:42:00.000,2019-06-07 09:41:00.000,CET,dtXe6RrX3On2bOr6DeUJMQ,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-06-07 09:46:27,2330442.0,2330501.0
144387,2019,7,8,2019-07-08 07:44:00.000,2019-07-08 08:16:00.000,CET,JRnVsYXbWxjf5H-amrZo7A,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2019-07-08 08:31:22,2375024.0,2375056.0
155541,2019,7,16,2019-07-16 17:00:00.000,2019-07-17 00:00:00.000,CET,reJfFgAJ_ePq9HPdCpvNxA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,2,Complementary Information,2019-07-16 17:45:58,2387100.0,2387520.0
167366,2019,7,23,2019-07-23 09:40:00.000,2019-07-23 10:56:00.000,CET,bCHJGhw9YhHQ9jT77lpxtA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,2,Complementary Information,2019-07-23 11:17:04,2396740.0,2396816.0
186345,2019,7,27,2019-07-27 06:40:00.000,2019-07-27 08:03:00.000,CET,czyIaKlsOlT6VE5avJtcWw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,2,Complementary Information,2019-07-27 08:16:12,2402320.0,2402403.0
199525,2019,7,31,2019-07-31 23:18:00.000,2019-08-01 16:00:00.000,CET,HihxMZhYCTOuf74MFpIPYg,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,3,Complementary Information,2019-08-01 13:15:57,2409078.0,2410080.0
4053100,2019,8,1,2019-08-01 09:30:00.000,2019-08-01 14:30:00.000,CET,tfKad64VxafVt3Lf575r9Q,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2019-07-24 08:46:13,2409690.0,2409990.0
4053098,2019,8,1,2019-08-01 09:30:00.000,2019-08-01 14:30:00.000,CET,Yf5dYO9POwI9KQGSHrI_cg,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-07-24 08:46:13,2409690.0,2409990.0
4066075,2019,8,6,2019-08-06 22:38:00.000,2019-08-07 02:00:00.000,CET,ExgooMICQTArmqfvJjxebA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2019-08-06 23:16:04,2417678.0,2417880.0
4082390,2019,8,21,2019-08-21 07:30:00.000,2019-08-21 19:00:00.000,CET,wqyn82tyMkW3wpQJtuwyDQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,2,Complementary Information,2019-08-21 15:46:13,2438370.0,2439060.0
4088404,2019,8,21,2019-08-21 21:52:00.000,2019-08-26 16:55:00.000,CET,cgNbFPUa8oyNe2jNWQoHOw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,5,Complementary Information,2019-08-26 17:16:41,2439232.0,2446135.0
4089653,2019,8,26,2019-08-26 15:18:00.000,2019-08-27 09:40:00.000,CET,f85ly-LzGuaOcqRqpT2Ylw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-08-27 10:01:18,2446038.0,2447140.0
269615,2019,9,2,2019-09-02 00:08:00.000,2019-09-02 16:00:00.000,CET,_js-hyMvmSt3Xy_8hgNL7Q,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-08-29 08:31:25,2455208.0,2456160.0
283468,2019,9,16,2019-09-16 08:00:00.000,2019-09-20 13:38:00.000,CET,YeSbdnFQvhSlzCF9PGZOeA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,6,Complementary Information,2019-09-20 13:46:17,2475840.0,2481938.0
282216,2019,9,18,2019-09-18 07:05:00.000,2019-09-18 13:39:00.000,CET,E7kwkbWtMISomCjPwltkVA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,4,Complementary Information,2019-09-18 13:46:31,2478665.0,2479059.0
284127,2019,9,21,2019-09-21 08:18:00.000,2019-09-21 10:00:00.000,CET,jkHpefvlOgDK8MprOioJZA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2019-09-21 08:31:14,2483058.0,2483160.0
286406,2019,9,24,2019-09-24 07:03:00.000,2019-09-24 09:01:00.000,CET,i-SQZqqOv5MKOELPxO8c-Q,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-09-24 09:16:21,2487303.0,2487421.0
769747,2019,10,3,2019-10-03 08:16:00.000,2019-10-03 09:30:00.000,CET,6CUgcw8RDHeBitTL98DRnA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2019-10-03 08:31:23,2500336.0,2500410.0
773950,2019,10,9,2019-10-09 10:00:00.000,2019-10-09 14:00:00.000,CET,wRVquhxy1qLAvSvlgFYr5w,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-10-09 10:17:27,2509080.0,2509320.0
777760,2019,10,14,2019-10-14 15:40:00.000,2019-10-14 17:00:00.000,CET,rjEqKdEMkMzicwb6n19Rmw,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-10-14 15:49:55,2516620.0,2516700.0
785506,2019,10,23,2019-10-23 08:00:00.000,2019-10-23 14:00:00.000,CET,VXb1LVbKnbDnt1WfwHUkwA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-10-22 15:16:28,2529120.0,2529480.0
787013,2019,10,24,2019-10-24 08:00:00.000,2019-10-24 16:00:00.000,CET,hlNkVW2Ec2VJlykbWMxCOw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2019-10-24 14:33:36,2530560.0,2531040.0
787235,2019,10,24,2019-10-24 22:10:00.000,2019-10-25 07:00:00.000,CET,1-Xm5W_6RJZHIvN6_VBB_g,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2019-10-24 22:16:13,2531410.0,2531940.0
2236638,2019,11,4,2019-11-04 07:00:00.000,2020-03-31 16:00:00.000,CET,e7YCluN9eT-FPuZ9KU7jzg,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2019-08-20 15:01:14,2546340.0,2760000.0
5650062,2020,1,15,2020-01-15 07:30:00.000,2020-01-15 11:30:00.000,CET,uB9Ax6U4Lztt001NL3OIUw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-01-13 14:16:36,2650050.0,2650290.0
5665517,2020,1,28,2020-01-28 06:12:00.000,2020-01-28 07:30:00.000,CET,V3xE2CzcTb7pnwBwrLNsBQ,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,1,Complementary Information,2020-01-28 06:16:56,2668692.0,2668770.0
5660940,2020,1,28,2020-01-28 08:00:00.000,2020-01-28 15:00:00.000,CET,JHi5CzmhkdU12EMEf6Y_Mw,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-01-23 09:17:20,2668800.0,2669220.0
5660944,2020,1,29,2020-01-29 08:00:00.000,2020-01-29 15:00:00.000,CET,DWOIgxEP_hw0-fkY2oeR6A,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2020-01-23 09:31:31,2670240.0,2670660.0
5660980,2020,1,30,2020-01-30 07:30:00.000,2020-01-30 10:00:00.000,CET,zaK69OUR3mUwS953sb9IJA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-01-23 09:31:34,2671650.0,2671800.0
2531970,2020,2,20,2020-02-20 08:00:00.000,2020-02-20 10:00:00.000,CET,xpvD3Zg4mdOo9K00LbEDHw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-02-18 16:16:18,2701920.0,2702040.0
4224041,2020,3,2,2020-03-02 07:00:00.000,2020-04-03 16:00:00.000,CET,xdjTOjvEuywNDtOU2o5_zA,Withdrawn,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000042Z,Stornorrfors G1,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2020-01-28 13:46:15,2717700.0,2764320.0
4230850,2020,3,10,2020-03-10 07:00:00.000,2020-03-10 14:00:00.000,CET,HK8WS0MC72bqfjFyZjb3xw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-03-04 11:33:28,2729220.0,2729640.0
4230847,2020,3,10,2020-03-10 07:00:00.000,2020-03-10 11:00:00.000,CET,qCTi_i2KBkKVfxC8vUhzeQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2020-03-04 11:33:25,2729220.0,2729460.0
4248349,2020,3,30,2020-03-30 21:00:00.000,2020-04-01 12:20:00.000,CET,2CmSKqQgRf338thxuXW4rA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2020-04-01 12:31:13,2758860.0,2761220.0
5164893,2020,4,13,2020-04-13 07:42:00.000,2020-04-14 16:00:00.000,CET,jOM_zeJs6Jb5nJ0uYLaORQ,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000043X,Stornorrfors G2,Hydro Water Reservoir ,136.0,0,2,Complementary Information,2020-04-13 08:46:52,2778222.0,2780160.0
5166010,2020,4,23,2020-04-23 07:30:00.000,2020-04-24 16:00:00.000,CET,h_n_whLn9_4l1IWaJsYGuA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,3,Complementary Information,2020-04-15 14:46:04,2792610.0,2794560.0
1599067,2020,5,7,2020-05-07 07:30:00.000,2020-05-07 15:48:00.000,CET,V-ZlP2hjAsifoSsN73b1YA,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,2,Complementary Information,2020-05-07 17:20:33,2812770.0,2813268.0
1605032,2020,5,15,2020-05-15 16:45:00.000,2020-05-16 10:38:00.000,CET,jSttjMk7lwxhbGNtT57pOA,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,2,Complementary Information,2020-05-16 11:02:05,2824845.0,2825918.0
1610198,2020,5,26,2020-05-26 06:49:00.000,2020-05-26 08:04:00.000,CET,xbW7-ORgw74Ef_c-56y00g,Active,Forced,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000046R,Stalon G1,Hydro Water Reservoir ,120.0,0,2,Complementary Information,2020-05-26 08:20:14,2840089.0,2840164.0
1146036,2020,6,1,2020-06-01 08:00:00.000,2020-06-01 10:00:00.000,CET,5wwkVn1yPuQ-BHYuYDnxtQ,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000045T,Stornorrfors G4,Hydro Water Reservoir ,171.0,0,1,Complementary Information,2020-05-27 09:46:11,2848800.0,2848920.0
1146034,2020,6,1,2020-06-01 12:00:00.000,2020-06-01 14:00:00.000,CET,OduWSDPfJ6Mh1scvfwG-tw,Active,Planned,10Y1001A1001A45N,BZN,SE2 BZ,SE2,46WGU0000000044V,Stornorrfors G3,Hydro Water Reservoir ,136.0,0,1,Complementary Information,2020-05-27 09:46:04,2849040.0,2849160.0
