Unnamed: 0,Year,Month,Day,DateTime,ResolutionCode,areacode,AreaTypeCode,AreaName,MapCode,RegisterItemTypeName,LoadUpPrice,LoadDownPrice,GenerationUpPrice,GenerationDownPrice,NotSpecifiedUpPrice,NotSpecifiedDownPrice,PriceType,Currency,UpdateTime
1714,2015,1,1,2015-01-01 00:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1715,2015,1,1,2015-01-01 01:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1716,2015,1,1,2015-01-01 02:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1717,2015,1,1,2015-01-01 03:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1718,2015,1,1,2015-01-01 04:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1719,2015,1,1,2015-01-01 05:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1720,2015,1,1,2015-01-01 06:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1721,2015,1,1,2015-01-01 07:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1722,2015,1,1,2015-01-01 08:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1723,2015,1,1,2015-01-01 09:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1724,2015,1,1,2015-01-01 10:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1725,2015,1,1,2015-01-01 11:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1726,2015,1,1,2015-01-01 12:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1727,2015,1,1,2015-01-01 13:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1728,2015,1,1,2015-01-01 14:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
1729,2015,1,1,2015-01-01 15:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Replacement Reserve (RR),,,0.0,0.0,,,AVERAGE,EUR,2017-09-14 13:17:02
