Unnamed: 0,Year,Month,Day,DateTime,ResolutionCode,areacode,AreaTypeCode,AreaName,MapCode,RegisterItemTypeName,LoadUpPrice,LoadDownPrice,GenerationUpPrice,GenerationDownPrice,NotSpecifiedUpPrice,NotSpecifiedDownPrice,PriceType,Currency,UpdateTime
62664,2019,5,15,2019-05-15 20:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.13,37.0,AVERAGE,EUR,2019-05-16 01:45:55
5189,2019,5,15,2019-05-15 21:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.06,32.64,AVERAGE,EUR,2019-05-16 01:45:55
57558,2019,5,15,2019-05-15 22:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.67,33.5,AVERAGE,EUR,2019-05-16 04:45:59
57559,2019,5,15,2019-05-15 23:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.67,33.5,AVERAGE,EUR,2019-05-16 04:45:59
57560,2019,5,16,2019-05-16 00:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,33.19,33.19,AVERAGE,EUR,2019-05-16 04:45:59
57561,2019,5,16,2019-05-16 01:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,31.3,31.3,AVERAGE,EUR,2019-05-16 06:45:56
57799,2019,5,16,2019-05-16 02:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,25.68,25.68,AVERAGE,EUR,2019-05-16 06:45:56
57800,2019,5,16,2019-05-16 03:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.01,34.69,AVERAGE,EUR,2019-05-16 07:45:55
22363,2019,5,16,2019-05-16 04:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.63,37.0,AVERAGE,EUR,2019-05-16 09:45:58
33809,2019,5,16,2019-05-16 05:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.82,38.5,AVERAGE,EUR,2019-05-16 10:45:59
33829,2019,5,16,2019-05-16 06:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,43.51,40.0,AVERAGE,EUR,2019-05-16 10:45:59
41660,2019,5,16,2019-05-16 07:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,43.44,39.0,AVERAGE,EUR,2019-05-16 12:46:02
63486,2019,5,16,2019-05-16 08:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.81,37.75,AVERAGE,EUR,2019-05-16 12:46:02
63487,2019,5,16,2019-05-16 09:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.52,37.75,AVERAGE,EUR,2019-05-16 13:46:08
64008,2019,5,16,2019-05-16 10:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.7,37.75,AVERAGE,EUR,2019-05-16 15:46:02
64274,2019,5,16,2019-05-16 11:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.46,36.5,AVERAGE,EUR,2019-05-16 16:46:08
64275,2019,5,16,2019-05-16 12:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.93,34.5,AVERAGE,EUR,2019-05-16 16:46:08
64395,2019,5,16,2019-05-16 13:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.25,33.0,AVERAGE,EUR,2019-05-16 17:45:58
64522,2019,5,16,2019-05-16 14:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.33,33.0,AVERAGE,EUR,2019-05-16 18:46:03
64631,2019,5,16,2019-05-16 15:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.0,40.34,AVERAGE,EUR,2019-05-16 20:46:00
64850,2019,5,16,2019-05-16 16:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.97,36.6,AVERAGE,EUR,2019-05-16 20:46:00
64851,2019,5,16,2019-05-16 17:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.51,36.7,AVERAGE,EUR,2019-05-16 22:46:02
65140,2019,5,16,2019-05-16 18:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.58,38.0,AVERAGE,EUR,2019-05-16 23:46:00
65141,2019,5,16,2019-05-16 19:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.39,38.5,AVERAGE,EUR,2019-05-16 23:46:00
65324,2019,5,16,2019-05-16 20:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.89,38.5,AVERAGE,EUR,2019-05-17 00:46:01
65613,2019,5,16,2019-05-16 21:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.97,34.97,AVERAGE,EUR,2019-05-17 02:45:58
